"time_est","time","est_hour","weekday_est","movement","count1"
"1486242142272","2017/02/04 21:02:22","21","6","2","1"
"1486242149215","2017/02/04 21:02:29","21","6","2","1"
"1486242156139","2017/02/04 21:02:36","21","6","2","1"
"1486242157189","2017/02/04 21:02:37","21","6","2","1"
"1486242165139","2017/02/04 21:02:45","21","6","2","1"
"1486242173241","2017/02/04 21:02:53","21","6","2","1"
"1486242176224","2017/02/04 21:02:56","21","6","2","1"
"1486242190134","2017/02/04 21:03:10","21","6","2","1"
"1486242200180","2017/02/04 21:03:20","21","6","2","1"
"1486242206195","2017/02/04 21:03:26","21","6","2","1"
"1486242208187","2017/02/04 21:03:28","21","6","2","1"
"1486242217212","2017/02/04 21:03:37","21","6","2","1"
"1486242225135","2017/02/04 21:03:45","21","6","2","1"
"1486242227217","2017/02/04 21:03:47","21","6","2","1"
"1486242241131","2017/02/04 21:04:01","21","6","2","1"
"1486242249128","2017/02/04 21:04:09","21","6","2","1"
"1486242255183","2017/02/04 21:04:15","21","6","2","1"
"1486242277151","2017/02/04 21:04:37","21","6","2","1"
"1486242287156","2017/02/04 21:04:47","21","6","2","1"
"1486242296258","2017/02/04 21:04:56","21","6","2","1"
"1486242296264","2017/02/04 21:04:56","21","6","2","1"
"1486242305213","2017/02/04 21:05:05","21","6","2","1"
"1486242315154","2017/02/04 21:05:15","21","6","2","1"
"1486242331183","2017/02/04 21:05:31","21","6","2","1"
"1486242340208","2017/02/04 21:05:40","21","6","2","1"
"1486242359222","2017/02/04 21:05:59","21","6","2","1"
"1486242362262","2017/02/04 21:06:02","21","6","2","1"
"1486287658081","2017/02/05 09:40:58","9","7","2","1"
"1486455230082","2017/02/07 08:13:50","8","2","2","2"
"1486483580067","2017/02/07 16:06:20","16","2","2","2"
"1486579041256","2017/02/08 18:37:21","18","3","2","2"
"1486579165967","2017/02/08 18:39:25","18","3","2","2"
"1486579165970","2017/02/08 18:39:25","18","3","2","2"
"1486579173475","2017/02/08 18:39:33","18","3","2","2"
"1486579181103","2017/02/08 18:39:41","18","3","2","2"
"1486579185095","2017/02/08 18:39:45","18","3","2","2"
"1486579369002","2017/02/08 18:42:49","18","3","2","2"
"1486579369210","2017/02/08 18:42:49","18","3","2","2"
"1486671610060","2017/02/09 20:20:10","20","4","2","2"
"1486671612672","2017/02/09 20:20:12","20","4","2","2"
"1486671623833","2017/02/09 20:20:23","20","4","2","2"
"1486671941173","2017/02/09 20:25:41","20","4","2","2"
"1486671942784","2017/02/09 20:25:42","20","4","2","2"
