"time_est","time","est_hour","weekday_est","movement","count1"
"1487418569137","2017/02/18 11:49:29","11","6","1","2"
"1487418678086","2017/02/18 11:51:18","11","6","1","2"
"1487425868121","2017/02/18 13:51:08","13","6","1","2"
"1487436156109","2017/02/18 16:42:36","16","6","1","2"
"1487436168123","2017/02/18 16:42:48","16","6","1","2"
"1487444734078","2017/02/18 19:05:34","19","6","1","1"
"1487444736099","2017/02/18 19:05:36","19","6","1","1"
"1487444736114","2017/02/18 19:05:36","19","6","1","1"
"1487444737067","2017/02/18 19:05:37","19","6","1","1"
"1487444738104","2017/02/18 19:05:38","19","6","1","1"
"1487492978108","2017/02/19 08:29:38","8","7","1","1"
"1487492978113","2017/02/19 08:29:38","8","7","1","1"
"1487523008008","2017/02/19 16:50:08","16","7","1","1"
"1487523008014","2017/02/19 16:50:08","16","7","1","1"
"1487525804546","2017/02/19 17:36:44","17","7","1","1"
"1487528086292","2017/02/19 18:14:46","18","7","1","2"
"1487559966103","2017/02/20 03:06:06","3","1","1","1"
"1487559967122","2017/02/20 03:06:07","3","1","1","1"
"1487563571094","2017/02/20 04:06:11","4","1","1","1"
"1487563571098","2017/02/20 04:06:11","4","1","1","1"
"1487570781102","2017/02/20 06:06:21","6","1","1","1"
"1487570781110","2017/02/20 06:06:21","6","1","1","1"
"1487587518143","2017/02/20 10:45:18","10","1","1","1"
"1487587531119","2017/02/20 10:45:31","10","1","1","1"
