id,time,time_est,est_hour,time_hour_est,date_est,day_est,weekday_est,unixtimeformat_time,date,phone_id,latitude,logitude,bearing,speed,altitude,provider,accuracy,movement
4476,1486233187237,1486215187237,13,1:33:07 PM,2017-02-04,4,6,18:33:07.237,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.461987,-79.962738,262.73138,13.9,260.34109,gps,4,2
4475,1486233182250,1486215182250,13,1:33:02 PM,2017-02-04,4,6,18:33:02.250,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462086,-79.961929,258.12204,14.02,263.39175,fused,4,2
4474,1486233175163,1486215175163,13,1:32:55 PM,2017-02-04,4,6,18:32:55.163,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462269,-79.960747,257.58481,13.59,268.16467,fused,4,2
4473,1486233169171,1486215169171,13,1:32:49 PM,2017-02-04,4,6,18:32:49.171,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462425,-79.959808,258.15671,13.84,270.86255,gps,4,2
4472,1486233167195,1486215167195,13,1:32:47 PM,2017-02-04,4,6,18:32:47.195,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462475,-79.959518,258.15671,14.1,271.77164,fused,4,2
4471,1486233159198,1486215159198,13,1:32:39 PM,2017-02-04,4,6,18:32:39.198,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462688,-79.958183,257.45456,12.65,276.66571,fused,4,2
4470,1486233136144,1486215136144,13,1:32:16 PM,2017-02-04,4,6,18:32:16.144,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462864,-79.956894,257.34366,6.3400002,276.31238,fused,4,2
4469,1486233136138,1486215136138,13,1:32:16 PM,2017-02-04,4,6,18:32:16.138,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462864,-79.956894,257.34366,6.3400002,276.31238,gps,4,2
4468,1486233126147,1486215126147,13,1:32:06 PM,2017-02-04,4,6,18:32:06.147,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.463089,-79.955757,258.44183,10.98,276.32779,fused,4,2
4467,1486233117181,1486215117181,13,1:31:57 PM,2017-02-04,4,6,18:31:57.181,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.46328,-79.954521,257.74179,11.73,277.76492,fused,4,2
4466,1486233020171,1486215020171,13,1:30:20 PM,2017-02-04,4,6,18:30:20.171,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.463165,-79.953255,34.30357,7.1799998,282.14182,fused,4,2
4465,1486233013295,1486215013295,13,1:30:13 PM,2017-02-04,4,6,18:30:13.295,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462402,-79.953957,34.762684,18.33,281.03958,fused,4,2
4464,1486233013291,1486215013291,13,1:30:13 PM,2017-02-04,4,6,18:30:13.291,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.462402,-79.953957,34.762684,18.33,281.03958,gps,4,2
4463,1486233006163,1486215006163,13,1:30:06 PM,2017-02-04,4,6,18:30:06.163,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.461552,-79.954758,35.368965,20.32,288.27353,fused,4,2
4462,1486233001213,1486215001213,13,1:30:01 PM,2017-02-04,4,6,18:30:01.213,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460796,-79.955467,34.929192,20.940001,293.30661,fused,4,2
4461,1486232999212,1486214999212,13,1:29:59 PM,2017-02-04,4,6,18:29:59.212,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460484,-79.95575,35.152164,20.940001,293.68576,gps,4.5,2
4460,1486232996190,1486214996190,13,1:29:56 PM,2017-02-04,4,6,18:29:56.190,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459999,-79.956184,35.228958,18.1,295.74106,fused,5,2
4459,1486232990192,1486214990192,13,1:29:50 PM,2017-02-04,4,6,18:29:50.192,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459179,-79.956917,35.15625,13.61,299.24588,fused,4,2
4458,1486232976170,1486214976170,13,1:29:36 PM,2017-02-04,4,6,18:29:36.170,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.458344,-79.956299,295.40485,13.7,299.85403,fused,4,2
4457,1486232974304,1486214974304,13,1:29:34 PM,2017-02-04,4,6,18:29:34.304,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.458195,-79.955986,307.19537,14.64,298.22958,gps,4.5,2
4456,1486232969157,1486214969157,13,1:29:29 PM,2017-02-04,4,6,18:29:29.157,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.457634,-79.955521,335.00934,16.84,297.22665,fused,5,2
4455,1486232963222,1486214963222,13,1:29:23 PM,2017-02-04,4,6,18:29:23.222,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456787,-79.95507,334.24319,14.01,299.7153,fused,5,2
4454,1486232957192,1486214957192,13,1:29:17 PM,2017-02-04,4,6,18:29:17.192,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456169,-79.954681,334.83969,14.49,297.88895,gps,4.5,2
4453,1486232955235,1486214955235,13,1:29:15 PM,2017-02-04,4,6,18:29:15.235,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.45594,-79.954529,335.0343,14.52,297.18198,fused,4,2
4452,1486232948185,1486214948185,13,1:29:08 PM,2017-02-04,4,6,18:29:08.185,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455086,-79.954002,335.67636,14.14,293.06821,fused,4,2
4451,1486232940124,1486214940124,13,1:29:00 PM,2017-02-04,4,6,18:29:00.124,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454239,-79.953461,335.48056,8.5,290.96524,fused,7,2
4450,1486232936231,1486214936231,13,1:28:56 PM,2017-02-04,4,6,18:28:56.231,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454086,-79.95327,335.48056,4.71,289.31125,gps,4.5,1
4449,1486232899111,1486214899111,13,1:28:19 PM,2017-02-04,4,6,18:28:19.111,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454037,-79.952225,267.89063,13.31,284.01596,fused,4,2
4448,1486232892143,1486214892143,13,1:28:12 PM,2017-02-04,4,6,18:28:12.143,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454075,-79.951035,268.94531,16.940001,289.72348,fused,4,2
4447,1486232888202,1486214888202,13,1:28:08 PM,2017-02-04,4,6,18:28:08.202,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454052,-79.950233,270,17.25,287.76834,gps,7,2
4446,1486232886240,1486214886240,13,1:28:06 PM,2017-02-04,4,6,18:28:06.240,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454044,-79.949821,267.53906,15.9,288.25827,fused,7,2
4445,1486232879140,1486214879140,13,1:27:59 PM,2017-02-04,4,6,18:27:59.140,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454216,-79.948524,257.34375,16.01,280.2634,fused,7,2
4444,1486232873124,1486214873124,13,1:27:53 PM,2017-02-04,4,6,18:27:53.124,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454433,-79.947334,256.28906,16.549999,282.06778,fused,7,2
4443,1486232872121,1486214872121,13,1:27:52 PM,2017-02-04,4,6,18:27:52.121,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454468,-79.947151,256.28906,15.8,282.29782,gps,7,2
4442,1486232866175,1486214866175,13,1:27:46 PM,2017-02-04,4,6,18:27:46.175,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454708,-79.946182,250.00005,13.04,281.01547,fused,6,2
4441,1486232858177,1486214858177,13,1:27:38 PM,2017-02-04,4,6,18:27:38.177,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455051,-79.944969,249.52592,13.78,274.035,fused,7,2
4440,1486232853343,1486214853343,13,1:27:33 PM,2017-02-04,4,6,18:27:33.343,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455269,-79.944206,249.41489,14.81,274.7308,gps,6.5,2
4439,1486232850237,1486214850237,13,1:27:30 PM,2017-02-04,4,6,18:27:30.237,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.45541,-79.943733,248.64064,13.75,275.14108,fused,6,2
4438,1486232842220,1486214842220,13,1:27:22 PM,2017-02-04,4,6,18:27:22.220,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455769,-79.942558,247.20616,12.34,276.48715,fused,6,2
4437,1486232829250,1486214829250,13,1:27:09 PM,2017-02-04,4,6,18:27:09.250,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456154,-79.941338,249.02359,5.98,279.11795,fused,6,2
4436,1486232829232,1486214829232,13,1:27:09 PM,2017-02-04,4,6,18:27:09.232,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456154,-79.941338,249.02359,5.98,279.11795,gps,6.5,2
4435,1486232817215,1486214817215,13,1:26:57 PM,2017-02-04,4,6,18:26:57.215,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456493,-79.94014,250.54547,11.7,277.47025,fused,6,2
4434,1486232730163,1486214730163,13,1:25:30 PM,2017-02-04,4,6,18:25:30.163,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456223,-79.938919,307.86295,9.1700001,275.4902,fused,7,2
4433,1486232672186,1486214672186,13,1:24:32 PM,2017-02-04,4,6,18:24:32.186,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455589,-79.938416,335.48065,5.8200002,273.49039,gps,7,2
4432,1486232669204,1486214669204,13,1:24:29 PM,2017-02-04,4,6,18:24:29.204,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455421,-79.938316,335.48065,10.82,272.64328,fused,6,2
4431,1486232660157,1486214660157,13,1:24:20 PM,2017-02-04,4,6,18:24:20.157,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454525,-79.937775,335.35712,13.54,272.97702,fused,6,2
4430,1486232651178,1486214651178,13,1:24:11 PM,2017-02-04,4,6,18:24:11.178,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.453636,-79.937248,336.24124,11.82,272.62387,fused,6,2
4429,1486232650313,1486214650313,13,1:24:10 PM,2017-02-04,4,6,18:24:10.313,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.453533,-79.937187,336.24124,10.62,273.2186,gps,6.5,2
4428,1486232641215,1486214641215,13,1:24:01 PM,2017-02-04,4,6,18:24:01.215,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.452717,-79.936722,336.74829,11.7,277.86569,fused,6,2
4427,1486232630229,1486214630229,13,1:23:50 PM,2017-02-04,4,6,18:23:50.229,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.451828,-79.936218,335.92136,13.73,282.73312,fused,6,2
4426,1486232626174,1486214626174,13,1:23:46 PM,2017-02-04,4,6,18:23:46.174,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.451385,-79.935959,335.92136,12.24,283.60385,gps,6.5,2
4425,1486232622206,1486214622206,13,1:23:42 PM,2017-02-04,4,6,18:23:42.206,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.450993,-79.93573,335.7709,10.83,283.45834,fused,6,2
4424,1486232611153,1486214611153,13,1:23:31 PM,2017-02-04,4,6,18:23:31.153,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.450081,-79.935204,336.24728,8.4300003,282.33829,fused,6,2
4423,1486232588159,1486214588159,13,1:23:08 PM,2017-02-04,4,6,18:23:08.159,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.450096,-79.93399,247.32838,2.0799999,286.56723,fused,7,1
4422,1486232550321,1486214550321,13,1:22:30 PM,2017-02-04,4,6,18:22:30.321,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.449574,-79.933022,66.881889,3.76,285.80472,fused,6,1
4408,1486230176125,1486212176125,12,12:42:56 PM,2017-02-04,4,6,17:42:56.125,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.451092,-79.934341,60.117188,1.09,280.49088,fused,6,1
4406,1486229922226,1486211922226,12,12:38:42 PM,2017-02-04,4,6,17:38:42.226,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.449543,-79.934891,156.0392,8.0600004,284.08701,fused,6,2
4405,1486229915355,1486211915355,12,12:38:35 PM,2017-02-04,4,6,17:38:35.355,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.450027,-79.935173,156.24728,8.6300001,282.40659,gps,6.5,2
4404,1486229909210,1486211909210,12,12:38:29 PM,2017-02-04,4,6,17:38:29.210,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.45042,-79.935394,156.24728,6.6999998,280.81653,fused,6,2
4403,1486229845190,1486211845190,12,12:37:25 PM,2017-02-04,4,6,17:37:25.190,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.451263,-79.93589,155.92288,8.1899996,279.23892,fused,6,2
4402,1486229835214,1486211835214,12,12:37:15 PM,2017-02-04,4,6,17:37:15.214,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.452114,-79.936386,156.6458,10.53,278.92896,fused,6,2
4401,1486229835207,1486211835207,12,12:37:15 PM,2017-02-04,4,6,17:37:15.207,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.452114,-79.936386,156.6458,10.53,278.92896,gps,6.5,2
4400,1486229824229,1486211824229,12,12:37:04 PM,2017-02-04,4,6,17:37:04.229,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.452942,-79.936852,156.46266,4.46,277.34265,fused,6,1
4399,1486229786290,1486211786290,12,12:36:26 PM,2017-02-04,4,6,17:36:26.290,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.453781,-79.937332,157.17001,13.24,276.94739,fused,6,2
4398,1486229782185,1486211782185,12,12:36:22 PM,2017-02-04,4,6,17:36:22.185,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454243,-79.937607,155.35695,14.16,277.1554,gps,6.5,2
4397,1486229779243,1486211779243,12,12:36:19 PM,2017-02-04,4,6,17:36:19.243,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.454601,-79.93782,154.91531,14.25,276.68674,fused,6,2
4396,1486229771203,1486211771203,12,12:36:11 PM,2017-02-04,4,6,17:36:11.203,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.455433,-79.938324,155.48047,12.19,275.29865,fused,6,2
4395,1486229759137,1486211759137,12,12:35:59 PM,2017-02-04,4,6,17:35:59.137,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456203,-79.939011,126.5625,4.1900001,274.69858,fused,7,1
4394,1486229702182,1486211702182,12,12:35:02 PM,2017-02-04,4,6,17:35:02.182,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456314,-79.939087,126.13974,1.13,274.24695,gps,7,1
4393,1486229690150,1486211690150,12,12:34:50 PM,2017-02-04,4,6,17:34:50.150,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.456791,-79.939941,126.3594,8.5699997,277.88687,fused,7,2
4392,1486229668247,1486211668247,12,12:34:28 PM,2017-02-04,4,6,17:34:28.247,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.457333,-79.940903,126.3594,11.85,281.44189,fused,6,2
4391,1486229663223,1486211663223,12,12:34:23 PM,2017-02-04,4,6,17:34:23.223,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.457649,-79.941483,125.16836,11.61,282.52267,gps,6.5,2
4390,1486229659194,1486211659194,12,12:34:19 PM,2017-02-04,4,6,17:34:19.194,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.457905,-79.941963,124.84545,12.64,283.4758,fused,7,2
4389,1486229651178,1486211651178,12,12:34:11 PM,2017-02-04,4,6,17:34:11.178,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.458424,-79.942955,124.73918,13.37,285.59808,fused,7,2
4388,1486229640204,1486211640204,12,12:34:00 PM,2017-02-04,4,6,17:34:00.204,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.458961,-79.943962,125.29462,2.97,285.26801,fused,7,1
4387,1486229633164,1486211633164,12,12:33:53 PM,2017-02-04,4,6,17:33:53.164,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.458981,-79.944,125.29462,.23,284.93393,gps,7,1
4386,1486229617312,1486211617312,12,12:33:37 PM,2017-02-04,4,6,17:33:37.312,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459484,-79.944939,124.94408,11.03,287.88211,fused,6,2
4385,1486229606189,1486211606189,12,12:33:26 PM,2017-02-04,4,6,17:33:26.189,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460011,-79.945923,124.94408,10.88,288.3223,fused,7,2
4384,1486229600158,1486211600158,12,12:33:20 PM,2017-02-04,4,6,17:33:20.158,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460274,-79.946419,124.73823,7.6500001,287.66745,gps,7,2
4383,1486229594244,1486211594244,12,12:33:14 PM,2017-02-04,4,6,17:33:14.244,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460537,-79.946907,124.73823,10.27,288.98318,fused,7,2
4382,1486229584203,1486211584203,12,12:33:04 PM,2017-02-04,4,6,17:33:04.203,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.46109,-79.947945,125.01538,8.96,289.95367,fused,7,2
4381,1486229541149,1486211541149,12,12:32:21 PM,2017-02-04,4,6,17:32:21.149,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.461563,-79.948837,124.66403,6.3400002,290.67252,gps,7,2
4380,1486229539173,1486211539173,12,12:32:19 PM,2017-02-04,4,6,17:32:19.173,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.461555,-79.949028,62.929688,2.5,290.44382,fused,6,1
4379,1486229480177,1486211480177,12,12:31:20 PM,2017-02-04,4,6,17:31:20.177,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460777,-79.949654,31.601683,10.44,290.71707,fused,6,2
4378,1486229466176,1486211466176,12,12:31:06 PM,2017-02-04,4,6,17:31:06.176,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459972,-79.950302,31.02458,6.9299998,288.31131,fused,4,2
4377,1486229454182,1486211454182,12,12:30:54 PM,2017-02-04,4,6,17:30:54.182,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459167,-79.950935,31.02458,6.5599999,284.0957,fused,4,2
4376,1486229418190,1486211418190,12,12:30:18 PM,2017-02-04,4,6,17:30:18.190,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.459335,-79.952103,212.16608,6.6700001,282.80685,fused,4,2
4375,1486229404162,1486211404162,12,12:30:04 PM,2017-02-04,4,6,17:30:04.162,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.460106,-79.951477,211.22122,6.3000002,293.66397,fused,4,2
4374,1486229400214,1486211400214,12,12:30:00 PM,2017-02-04,4,6,17:30:00.214,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.4603,-79.951324,219.72656,6.3400002,296.23453,gps,4,2
4362,1486228582073,1486210582073,12,12:16:22 PM,2017-02-04,4,6,17:16:22.073,2017-02-04,7d83e987-89ac-414a-a98d-51563cba516b,40.463226,-79.95594,74.882813,12.06,274.50864,fused,17,2
5212,1486305658081,1486287658081,9,9:40:58 AM,2017-02-05,5,7,14:40:58.081,2017-02-05,7d83e987-89ac-414a-a98d-51563cba516b,40.463375,-79.966232,48.164063,9.3900003,233.92838,fused,4,2
20672,1487462738104,1487444738104,19,7:05:38 PM,2017-02-18,18,6,00:05:38.104,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.443432,-79.939011,122.34375,1.91,309.76208,fused,49,1
20671,1487462737067,1487444737067,19,7:05:37 PM,2017-02-18,18,6,00:05:37.067,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.443607,-79.940285,-1,2.4278121,298.2825,fused,106,1
20670,1487462736114,1487444736114,19,7:05:36 PM,2017-02-18,18,6,00:05:36.114,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.44381,-79.941536,-1,2.4776959,297.74933,fused,106,1
20669,1487462736099,1487444736099,19,7:05:36 PM,2017-02-18,18,6,00:05:36.099,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.44381,-79.941536,-1,2.4776959,297.74933,gps,106.84457,1
20666,1487462734078,1487444734078,19,7:05:34 PM,2017-02-18,18,6,00:05:34.078,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.44371,-79.940239,-1,2.518414,297.41434,gps,130.33379,1
20660,1487462655228,1487444655228,19,7:04:15 PM,2017-02-18,18,6,00:04:15.228,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444298,-79.941597,102.65625,10.72,296.05145,fused,8,2
20659,1487462646075,1487444646075,19,7:04:06 PM,2017-02-18,18,6,00:04:06.075,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.4445,-79.942802,97.03125,12.13,296.73169,fused,8,2
20658,1487462643461,1487444643461,19,7:04:03 PM,2017-02-18,18,6,00:04:03.461,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444534,-79.94326,90.351563,12.21,292.80646,gps,8,2
20657,1487462637108,1487444637108,19,7:03:57 PM,2017-02-18,18,6,00:03:57.108,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444542,-79.944145,88.59375,12.64,289.84656,fused,8,2
20656,1487462629107,1487444629107,19,7:03:49 PM,2017-02-18,18,6,00:03:49.107,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444481,-79.945366,87.539063,12.64,285.08197,fused,7,2
20655,1487462623097,1487444623097,19,7:03:43 PM,2017-02-18,18,6,00:03:43.097,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444492,-79.946228,88.242188,11.72,284.1001,gps,7,2
20654,1487462620114,1487444620114,19,7:03:40 PM,2017-02-18,18,6,00:03:40.114,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444485,-79.946648,87.539063,11.94,283.02356,fused,7,2
20653,1487462611108,1487444611108,19,7:03:31 PM,2017-02-18,18,6,00:03:31.108,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444431,-79.947891,86.835938,10.57,284.51819,fused,8,2
20652,1487462592055,1487444592055,19,7:03:12 PM,2017-02-18,18,6,00:03:12.055,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444221,-79.949097,69.257813,8.1199999,278.79205,fused,7,2
20651,1487462590085,1487444590085,19,7:03:10 PM,2017-02-18,18,6,00:03:10.085,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.444168,-79.94928,70.664063,8.5600004,277.97705,gps,7,2
20650,1487462581059,1487444581059,19,7:03:01 PM,2017-02-18,18,6,00:03:01.059,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.443882,-79.950294,71.71875,10.46,274.74323,fused,7,2
20649,1487462570063,1487444570063,19,7:02:50 PM,2017-02-18,18,6,00:02:50.063,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.443558,-79.951485,69.960938,8.9200001,277.05859,fused,13,2
20628,1487462282187,1487444282187,18,6:58:02 PM,2017-02-18,18,6,23:58:02.187,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.457397,-79.955582,155.39063,9.1899996,291.91034,gps,13,2
20515,1487454168123,1487436168123,16,4:42:48 PM,2017-02-18,18,6,21:42:48.123,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.459946,-79.971092,228.51563,1.23,244.62338,fused,4,1
20514,1487454156109,1487436156109,16,4:42:36 PM,2017-02-18,18,6,21:42:36.109,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.460175,-79.970932,228.51563,1.46,250.21985,gps,4,1
21910,1487546169832,1487528169832,18,6:16:09 PM,2017-02-19,19,7,23:16:09.832,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.440807,-79.948105,296.36719,7.7199998,278.49268,fused,11,2
21904,1487546086292,1487528086292,18,6:14:46 PM,2017-02-19,19,7,23:14:46.292,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.440334,-79.942299,79.453125,.47,304.25287,fused,31,1
21845,1487546169832,1487528169832,18,6:16:09 PM,2017-02-19,19,7,23:16:09.832,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.440807,-79.948105,296.36719,7.7199998,278.49268,fused,11,2
21839,1487546086292,1487528086292,18,6:14:46 PM,2017-02-19,19,7,23:14:46.292,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.440334,-79.942299,79.453125,.47,304.25287,fused,31,1
21801,1487543804546,1487525804546,17,5:36:44 PM,2017-02-19,19,7,22:36:44.546,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.441483,-79.949501,259.80469,1.8200001,276.94397,fused,39,1
21672,1487541008014,1487523008014,16,4:50:08 PM,2017-02-19,19,7,21:50:08.014,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.436977,-79.941048,356.13281,2.6199999,305.11511,gps,39,1
21671,1487541008008,1487523008008,16,4:50:08 PM,2017-02-19,19,7,21:50:08.008,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.436977,-79.941048,356.13281,2.6199999,305.11511,fused,39,1
19004,1487379042083,1487361042083,19,7:50:42 PM,2017-02-17,17,5,00:50:42.083,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.4524,-79.950317,69.020195,6.7199998,282.82019,gps,5.5,2
19003,1487379036104,1487361036104,19,7:50:36 PM,2017-02-17,17,5,00:50:36.104,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.452213,-79.950798,66.796875,6.4400001,273.94934,fused,5,2
18981,1487378011477,1487360011477,19,7:33:31 PM,2017-02-17,17,5,00:33:31.477,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.444283,-79.94622,120.23438,.68000001,285.29974,gps,8,1
18980,1487378010380,1487360010380,19,7:33:30 PM,2017-02-17,17,5,00:33:30.380,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.444283,-79.94622,120.23438,.68000001,285.29974,fused,8,1
18966,1487376916421,1487358916421,19,7:15:16 PM,2017-02-17,17,5,00:15:16.421,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.443588,-79.946877,305.15625,1.01,238.36481,fused,47,1
18965,1487376916412,1487358916412,19,7:15:16 PM,2017-02-17,17,5,00:15:16.412,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.443588,-79.946877,305.15625,1.01,238.36481,gps,47,1
18864,1487363508156,1487345508156,15,3:31:48 PM,2017-02-17,17,5,20:31:48.156,2017-02-17,7d83e987-89ac-414a-a98d-51563cba516b,40.443996,-79.946671,239.0625,.47999999,151.47943,fused,63,1
18693,1487348271290,1487330271290,11,11:17:51 AM,2017-02-17,17,5,16:17:51.290,2017-02-17,7d83e987-89ac-414a-a98d-51563cba516b,40.462299,-79.964493,224.64844,1.27,288.38983,fused,49,1
18692,1487348271255,1487330271255,11,11:17:51 AM,2017-02-17,17,5,16:17:51.255,2017-02-17,7d83e987-89ac-414a-a98d-51563cba516b,40.462299,-79.964493,224.64844,1.27,288.38983,gps,49,1
20470,1487454168123,1487436168123,16,4:42:48 PM,2017-02-18,18,6,21:42:48.123,2017-02-18,7d83e987-89ac-414a-a98d-51563cba516b,40.459946,-79.971092,228.51563,1.23,244.62338,fused,4,1
