time_est,est_hour,weekday_est,movement,count
1487251902611,13,4,0,1
1487252191204,13,4,0,1
1487252201248,13,4,0,1
1487252204054,13,4,0,1
1487252491204,13,4,0,1
1487252504793,13,4,0,1
1487252791270,13,4,0,1
1487252805419,13,4,0,1
1487253091311,13,4,0,1
1487253106012,13,4,0,1
1487253376316,13,4,0,1
1487253378250,13,4,0,1
1487253380565,13,4,0,1
1487253384895,13,4,0,1
1487253394477,13,4,0,1
1487253394481,13,4,0,1
1487253480297,13,4,0,1
1487253518681,13,4,0,1
1486042565123,13,4,1,1
1486044017204,14,4,0,1
1486044107456,14,4,0,1
1486044126279,14,4,0,1
1486044407518,14,4,0,1
1486044418592,14,4,0,1
1486045007625,14,4,0,1
1486045018720,14,4,0,1
1486045907823,14,4,0,1
1486045999695,14,4,0,1
1486046807992,14,4,0,1
1486046933980,14,4,0,1
1486047108081,14,4,0,1
1486047117113,14,4,0,1
1486047408116,14,4,0,1
1486047416420,14,4,0,1
1486648858600,14,4,0,2
1486648859639,14,4,0,2
1486648859769,14,4,0,2
1486649158106,14,4,0,2
1486649166860,14,4,0,2
1486649458149,14,4,0,2
1486649467564,14,4,0,2
1486649758241,14,4,0,2
1486649768192,14,4,0,2
1486650058274,14,4,0,2
1486650068744,14,4,0,2
1486650358355,14,4,0,2
1486650369339,14,4,0,2
1486650652061,14,4,0,2
1486650652291,14,4,0,2
1486650948242,14,4,0,1
1486650962118,14,4,0,1
1486651248165,14,4,0,1
1486651262792,14,4,0,1
1486651548252,14,4,0,1
1486651563448,14,4,0,1
1486651848315,14,4,0,1
1486651864004,14,4,0,1
1487253839582,14,4,0,1
1487253839588,14,4,0,1
1487253845390,14,4,0,1
1487253845395,14,4,0,1
1487255129426,14,4,0,1
1487255129935,14,4,0,1
1487255429512,14,4,0,1
1487255430551,14,4,0,1
1487255729556,14,4,0,1
1487255731215,14,4,0,1
1487256029625,14,4,0,1
1487256031870,14,4,0,1
1487256329708,14,4,0,1
1487256332664,14,4,0,1
1487256629788,14,4,0,1
1487256633367,14,4,0,1
1487256890265,14,4,0,1
1487256890397,14,4,0,1
1487257195381,14,4,0,1
1487257198793,14,4,0,1
1486650652555,14,4,1,2
1486650953658,14,4,1,1
1486048008229,15,4,0,1
1486048190008,15,4,0,1
1486048308291,15,4,0,1
1486048328387,15,4,0,1
1486048908398,15,4,0,1
1486049169501,15,4,0,1
1486050408728,15,4,0,1
1486050668237,15,4,0,1
1486050708794,15,4,0,1
1486050968885,15,4,0,1
1486051008844,15,4,0,1
1486652441477,15,4,0,1
1486652448374,15,4,0,1
1486652741479,15,4,0,1
1486652748995,15,4,0,1
1486653233287,15,4,0,1
1486653237828,15,4,0,1
1486653533358,15,4,0,1
1486653538377,15,4,0,1
1486653833448,15,4,0,1
1486653839022,15,4,0,1
1486654133491,15,4,0,1
1486654139589,15,4,0,1
1486654433557,15,4,0,1
1486654440215,15,4,0,1
1486654733622,15,4,0,1
1486654740773,15,4,0,1
1486655033707,15,4,0,1
1486655041410,15,4,0,1
1486655333748,15,4,0,1
1486655341984,15,4,0,1
1486655633757,15,4,0,1
1486655642572,15,4,0,1
1486655933840,15,4,0,1
1486655943165,15,4,0,1
1487257495419,15,4,0,1
1487257499506,15,4,0,1
1487257795492,15,4,0,1
1487257800138,15,4,0,1
1487258095591,15,4,0,2
1487258100751,15,4,0,2
1487258395632,15,4,0,2
1487258401421,15,4,0,2
1487258629337,15,4,0,2
1487258729986,15,4,1,2
1486051215940,16,4,0,1
1486051235545,16,4,0,1
1486052576066,16,4,0,1
1486052690687,16,4,0,1
1486052807351,16,4,0,2
1486052860093,16,4,0,2
1486052860275,16,4,0,2
1486052860280,16,4,0,2
1486052866184,16,4,0,2
1486052866203,16,4,0,2
1486052958185,16,4,0,2
1486053047257,16,4,0,2
1486053047280,16,4,0,2
1486053047302,16,4,0,2
1486053066336,16,4,0,2
1486053066340,16,4,0,2
1486053066344,16,4,0,2
1486053066347,16,4,0,2
1486053308090,16,4,0,2
1486053308101,16,4,0,2
1486053308434,16,4,0,2
1486053308497,16,4,0,2
1486053356797,16,4,0,2
1486053378569,16,4,0,2
1486053385232,16,4,0,2
1486053500699,16,4,0,2
1486053550412,16,4,0,2
1486053557226,16,4,0,2
1486053760168,16,4,0,2
1486053866072,16,4,0,2
1486053879460,16,4,0,2
1486053879464,16,4,0,2
1486053892877,16,4,0,2
1486053972166,16,4,0,2
1486054010816,16,4,0,2
1486054010829,16,4,0,2
1486054026255,16,4,0,2
1486054034945,16,4,0,2
1486054034957,16,4,0,2
1486054068426,16,4,0,2
1486054101393,16,4,0,2
1486054101404,16,4,0,2
1486054140899,16,4,0,2
1486054184432,16,4,0,2
1486054191047,16,4,0,2
1486054210949,16,4,0,2
1486054267350,16,4,0,2
1486054299555,16,4,0,2
1486054306185,16,4,0,2
1486054365034,16,4,0,2
1486054378098,16,4,0,2
1486054391192,16,4,0,2
1486054397837,16,4,0,2
1486054424565,16,4,0,2
1486054431215,16,4,0,2
1486054437827,16,4,0,2
1486054457564,16,4,0,2
1486054464115,16,4,0,2
1486054464121,16,4,0,2
1486054477428,16,4,0,2
1486054562134,16,4,0,2
1486054670282,16,4,0,1
1486054670297,16,4,0,1
1486054670302,16,4,0,1
1486656233910,16,4,0,1
1486656243707,16,4,0,1
1486656533959,16,4,0,1
1486656544323,16,4,0,1
1486656834027,16,4,0,1
1486656844884,16,4,0,1
1486657134322,16,4,0,1
1486657145724,16,4,0,1
1486657397820,16,4,0,1
1486657398046,16,4,0,1
1486657398052,16,4,0,1
1486657398057,16,4,0,1
1486657532852,16,4,0,1
1486657593129,16,4,0,1
1486657615062,16,4,0,1
1486657659902,16,4,0,1
1486657695085,16,4,0,1
1486657695481,16,4,0,1
1486657695679,16,4,0,1
1486657695685,16,4,0,1
1486658000594,16,4,0,1
1486658000608,16,4,0,1
1486658008322,16,4,0,1
1486658008390,16,4,0,1
1486658300490,16,4,0,1
1486658300504,16,4,0,1
1486658308971,16,4,0,1
1486658308996,16,4,0,1
1486658600562,16,4,0,1
1486658600570,16,4,0,1
1486658609481,16,4,0,1
1486658609599,16,4,0,1
1486658900656,16,4,0,1
1486658900670,16,4,0,1
1486658910085,16,4,0,1
1486658910091,16,4,0,1
1486659200692,16,4,0,1
1486659200697,16,4,0,1
1486659210692,16,4,0,1
1486659210737,16,4,0,1
1486659500757,16,4,0,1
1486659500763,16,4,0,1
1486659511275,16,4,0,1
1486659511282,16,4,0,1
1486052663629,16,4,1,1
1486053390172,16,4,2,2
1486054907140,17,4,0,1
1486054907206,17,4,0,1
1486055316794,17,4,0,1
1486055316814,17,4,0,1
1486055317351,17,4,0,1
1486055317363,17,4,0,1
1486055616831,17,4,0,1
1486055616849,17,4,0,1
1486055803486,17,4,0,1
1486055803509,17,4,0,1
1486055916863,17,4,0,1
1486055916870,17,4,0,1
1486056103969,17,4,0,1
1486056103976,17,4,0,1
1486056216937,17,4,0,1
1486056216944,17,4,0,1
1486056404482,17,4,0,1
1486056404491,17,4,0,1
1486056517002,17,4,0,1
1486056517010,17,4,0,1
1486056704993,17,4,0,1
1486056704999,17,4,0,1
1486056817073,17,4,0,1
1486056817080,17,4,0,1
1486056996023,17,4,0,1
1486056996031,17,4,0,1
1486057005798,17,4,0,1
1486057005962,17,4,0,1
1486057117147,17,4,0,1
1486057117153,17,4,0,1
1486057306264,17,4,0,1
1486057306269,17,4,0,1
1486659786688,17,4,0,1
1486659786699,17,4,0,1
1486659798707,17,4,0,1
1486659798886,17,4,0,1
1486659798919,17,4,0,1
1486659798929,17,4,0,1
1486659798936,17,4,0,1
1486659812026,17,4,0,1
1486659812037,17,4,0,1
1486659974534,17,4,0,1
1486659974553,17,4,0,1
1486659974570,17,4,0,1
1486660025623,17,4,0,1
1486660025709,17,4,0,1
1486660094656,17,4,0,1
1486660094717,17,4,0,1
1486660094908,17,4,0,1
1486660135346,17,4,0,1
1486660135373,17,4,0,1
1486660135377,17,4,0,1
1486660139198,17,4,0,1
1486660139319,17,4,0,1
1486660231677,17,4,0,1
1486660231947,17,4,0,1
1486660232359,17,4,0,1
1486660232363,17,4,0,1
1486660393702,17,4,0,1
1486660393750,17,4,0,1
1486660393756,17,4,0,1
1486660393772,17,4,0,1
1486660604791,17,4,0,2
1486660707299,17,4,0,2
1486660756288,17,4,0,2
1486660894859,17,4,0,2
1486661482362,17,4,0,2
1486661482374,17,4,0,2
1486661535148,17,4,0,2
1486661535153,17,4,0,2
1486661782391,17,4,0,2
1486661796908,17,4,0,2
1486661875173,17,4,0,2
1486662082511,17,4,0,2
1486662155702,17,4,0,2
1486662217270,17,4,0,2
1487264985700,17,4,0,2
1487265142262,17,4,0,2
1487265222250,17,4,0,2
1487265222255,17,4,0,2
1487265353845,17,4,0,2
1487265391445,17,4,0,2
1487265391456,17,4,0,2
1487265419671,17,4,0,2
1487265516106,17,4,0,2
1487265522801,17,4,0,2
1487265660651,17,4,0,2
1487265810145,17,4,0,2
1487265902613,17,4,0,2
1487265909272,17,4,0,2
1487265985872,17,4,0,2
1487265992456,17,4,0,2
1487265999060,17,4,0,2
1487266116266,17,4,0,2
1487266122782,17,4,0,2
1487266122788,17,4,0,2
1487266164785,17,4,0,2
1487266177645,17,4,0,2
1487266177651,17,4,0,2
1487266216706,17,4,0,2
1487266295593,17,4,0,2
1487266302054,17,4,0,2
1487266332569,17,4,0,2
1487266372914,17,4,0,2
1487266372921,17,4,0,2
1487266401619,17,4,0,2
1487266414795,17,4,0,2
1487266462229,17,4,0,2
1487266517753,17,4,0,2
1487266544098,17,4,0,2
1487266578527,17,4,0,2
1487266578533,17,4,0,2
1487266591576,17,4,0,2
1487266639520,17,4,0,2
1487266639525,17,4,0,2
1487266660902,17,4,0,2
1487266670278,17,4,0,2
1487266670282,17,4,0,2
1487266696332,17,4,0,2
1487266821401,17,4,0,2
1487266821407,17,4,0,2
1487266821412,17,4,0,2
1487267067831,17,4,0,2
1487267067851,17,4,0,2
1487267121454,17,4,0,2
1487267121460,17,4,0,2
1487267367816,17,4,0,2
1487267367823,17,4,0,2
1487267421521,17,4,0,2
1487267421528,17,4,0,2
1487267616772,17,4,0,2
1487267616977,17,4,0,2
1487267617526,17,4,0,2
1487267617587,17,4,0,2
1487267721584,17,4,0,2
1487267721589,17,4,0,2
1487267735338,17,4,0,2
1487267735343,17,4,0,2
1487265046133,17,4,1,2
1486058583537,18,4,0,1
1486058583552,18,4,0,1
1486058693692,18,4,0,1
1486058693696,18,4,0,1
1486058883592,18,4,0,1
1486058883602,18,4,0,1
1486058994146,18,4,0,1
1486058994150,18,4,0,1
1486059183601,18,4,0,1
1486059183608,18,4,0,1
1486059294683,18,4,0,1
1486059294688,18,4,0,1
1486059483700,18,4,0,1
1486059483711,18,4,0,1
1486059548051,18,4,0,1
1486059548072,18,4,0,1
1486059595269,18,4,0,1
1486059595273,18,4,0,1
1486059783752,18,4,0,1
1486059783758,18,4,0,1
1486059826318,18,4,0,1
1486059826342,18,4,0,1
1486059895967,18,4,0,1
1486059895973,18,4,0,1
1486060083790,18,4,0,1
1486060083796,18,4,0,1
1486060196425,18,4,0,1
1486060196432,18,4,0,1
1486060383849,18,4,0,1
1486060383854,18,4,0,1
1486060496895,18,4,0,1
1486060496899,18,4,0,1
1486060683956,18,4,0,1
1486060683959,18,4,0,1
1486060685207,18,4,0,1
1486060685273,18,4,0,1
1486060797392,18,4,0,1
1486060797396,18,4,0,1
1486060983985,18,4,0,2
1486060983991,18,4,0,2
1486061097871,18,4,0,2
1486061097876,18,4,0,2
1486061284055,18,4,0,2
1486061284062,18,4,0,2
1486061398383,18,4,0,2
1486061398389,18,4,0,2
1486061584103,18,4,0,2
1486061584108,18,4,0,2
1486061599976,18,4,0,2
1486061599981,18,4,0,2
1486665663748,18,4,0,2
1487268021652,18,4,0,2
1487268021659,18,4,0,2
1487268035893,18,4,0,2
1487268035898,18,4,0,2
1487268321745,18,4,0,2
1487268321754,18,4,0,2
1487268336463,18,4,0,2
1487268336468,18,4,0,2
1487268621772,18,4,0,2
1487268621779,18,4,0,2
1487268637013,18,4,0,2
1487268637019,18,4,0,2
1487268921846,18,4,0,2
1487268921851,18,4,0,2
1487268937564,18,4,0,2
1487268937571,18,4,0,2
1487269221927,18,4,0,2
1487269221934,18,4,0,2
1487269238146,18,4,0,2
1487269238160,18,4,0,2
1487271148758,18,4,0,2
1487271148768,18,4,0,2
1487271214420,18,4,0,2
1487271214425,18,4,0,2
1487271448819,18,4,0,2
1487271448826,18,4,0,2
1487271493528,18,4,0,2
1487271493534,18,4,0,2
1486061764103,18,4,2,1
1486061789129,18,4,2,1
1486061796110,18,4,2,1
1486061803114,18,4,2,1
1486061805169,18,4,2,1
1486061810109,18,4,2,1
1486061816104,18,4,2,1
1486061821142,18,4,2,1
1486061822163,18,4,2,1
1486061829148,18,4,2,1
1486061836132,18,4,2,1
1486061838101,18,4,2,1
1486061844128,18,4,2,1
1486061854113,18,4,2,1
1486061864152,18,4,2,1
1486061870129,18,4,2,1
1486061875114,18,4,2,1
1486061876135,18,4,2,1
1486061881140,18,4,2,1
1486061889121,18,4,2,1
1486061906091,18,4,2,1
1486061914117,18,4,2,1
1486061922145,18,4,2,1
1486061927151,18,4,2,1
1486061929247,18,4,2,1
1486061937302,18,4,2,1
1486061944103,18,4,2,1
1486061946262,18,4,2,1
1486061952089,18,4,2,1
1486061960203,18,4,2,1
1486061965149,18,4,2,1
1486061969154,18,4,2,1
1486064017923,19,4,0,1
1486064017933,19,4,0,1
1486064029755,19,4,0,1
1486064029765,19,4,0,1
1486064029770,19,4,0,1
1486064050750,19,4,0,1
1486064050755,19,4,0,1
1486064617585,19,4,0,1
1486064618273,19,4,0,1
1486064927558,19,4,0,1
1486064927562,19,4,0,1
1486064952104,19,4,0,1
1486064952144,19,4,0,1
1486064952226,19,4,0,1
1486064952234,19,4,0,1
1486668918928,19,4,0,2
1486670052013,19,4,0,2
1487271748900,19,4,0,2
1487271748906,19,4,0,2
1487271794073,19,4,0,2
1487271794111,19,4,0,2
1487272048968,19,4,0,2
1487272048975,19,4,0,2
1487272094648,19,4,0,2
1487272094652,19,4,0,2
1487272349026,19,4,0,2
1487272349033,19,4,0,2
1487272449322,19,4,0,2
1487272449328,19,4,0,2
1487272649091,19,4,0,2
1487272649095,19,4,0,2
1487272749845,19,4,0,2
1487272749852,19,4,0,2
1487272949102,19,4,0,2
1487272949108,19,4,0,2
1487273205517,19,4,0,2
1487273205526,19,4,0,2
1487273249192,19,4,0,2
1487273249202,19,4,0,2
1487273506032,19,4,0,2
1487273506039,19,4,0,2
1487273549240,19,4,0,2
1487273549245,19,4,0,2
1487273806572,19,4,0,2
1487273806580,19,4,0,2
1487273849304,19,4,0,2
1487273849311,19,4,0,2
1487274107078,19,4,0,2
1487274107086,19,4,0,2
1487275019609,19,4,0,2
1487275019613,19,4,0,2
1487275031934,19,4,0,2
1487275031937,19,4,0,2
1487275032768,19,4,0,2
1487275034523,19,4,0,2
1486062161202,19,4,1,1
1486062356203,19,4,1,1
1486062567124,19,4,1,1
1486062669113,19,4,1,1
1486062846110,19,4,1,1
1486062953154,19,4,1,1
1486062036198,19,4,2,1
1486062050091,19,4,2,1
1486062050113,19,4,2,1
1486062060083,19,4,2,1
1486062079110,19,4,2,1
1486062098150,19,4,2,1
1486062101078,19,4,2,1
1486062109092,19,4,2,1
1486062117231,19,4,2,1
1486062117236,19,4,2,1
1486062170118,19,4,2,1
1486062177162,19,4,2,1
1486062178164,19,4,2,1
1486062187091,19,4,2,1
1486062211089,19,4,2,1
1486062214102,19,4,2,1
1486062220193,19,4,2,1
1486062230102,19,4,2,1
1486062248217,19,4,2,1
1486062251109,19,4,2,1
1486062261100,19,4,2,1
1486062270096,19,4,2,1
1486062271088,19,4,2,1
1486062278082,19,4,2,1
1486062290098,19,4,2,1
1486062303165,19,4,2,1
1486062308160,19,4,2,1
1486062319124,19,4,2,1
1486062331092,19,4,2,1
1486062331098,19,4,2,1
1486062530098,19,4,2,1
1486062556143,19,4,2,1
1486062574101,19,4,2,1
1486062606183,19,4,2,1
1486062614125,19,4,2,1
1486062615154,19,4,2,1
1486062625121,19,4,2,1
1486062633107,19,4,2,1
1486062636101,19,4,2,1
1486062642174,19,4,2,1
1486062660142,19,4,2,1
1486062680210,19,4,2,1
1486062689183,19,4,2,1
1486062697111,19,4,2,1
1486062699089,19,4,2,1
1486062706146,19,4,2,1
1486062714115,19,4,2,1
1486062732171,19,4,2,1
1486062736234,19,4,2,1
1486062744102,19,4,2,1
1486062754131,19,4,2,1
1486062778112,19,4,2,1
1486062788133,19,4,2,1
1486062796132,19,4,2,1
1486062800141,19,4,2,1
1486062820103,19,4,2,1
1486062832124,19,4,2,1
1486062858134,19,4,2,1
1486065736532,20,4,0,1
1486065736539,20,4,0,1
1486065798678,20,4,0,1
1486065798701,20,4,0,1
1486065798736,20,4,0,1
1486065798802,20,4,0,1
1486066036597,20,4,0,1
1486066036604,20,4,0,1
1486066123840,20,4,0,1
1486066123844,20,4,0,1
1486066828342,20,4,0,1
1486066828355,20,4,0,1
1486066989736,20,4,0,1
1486066989744,20,4,0,1
1486067128410,20,4,0,1
1486067128418,20,4,0,1
1486067255666,20,4,0,1
1486067255672,20,4,0,1
1486067255676,20,4,0,1
1486067255680,20,4,0,1
1486067270665,20,4,0,1
1486067270669,20,4,0,1
1486067270675,20,4,0,1
1486067270678,20,4,0,1
1486067325448,20,4,0,1
1486067325465,20,4,0,1
1486067325475,20,4,0,1
1486067325478,20,4,0,1
1486068155697,20,4,0,1
1486068155704,20,4,0,1
1486068161499,20,4,0,1
1486068161504,20,4,0,1
1486068455757,20,4,0,1
1486068455765,20,4,0,1
1486068500493,20,4,0,1
1486068500498,20,4,0,1
1486068755830,20,4,0,1
1486068755835,20,4,0,1
1486068801126,20,4,0,1
1486068801131,20,4,0,1
1486670482894,20,4,0,2
1486671034145,20,4,0,2
1486671105399,20,4,0,2
1486671111891,20,4,0,2
1486671234822,20,4,0,2
1486671299837,20,4,0,2
1486671332221,20,4,0,2
1486671371110,20,4,0,2
1486671442147,20,4,0,2
1486671455077,20,4,0,2
1486671604477,20,4,0,2
1486671604496,20,4,0,2
1486671633642,20,4,0,2
1486671649183,20,4,0,2
1486671661700,20,4,0,2
1486671697857,20,4,0,2
1486671737954,20,4,0,2
1486671737960,20,4,0,2
1486671752897,20,4,0,2
1486671769504,20,4,0,2
1486671778020,20,4,0,2
1486671785927,20,4,0,2
1486671808410,20,4,0,2
1486671814427,20,4,0,2
1486671821016,20,4,0,2
1486671860628,20,4,0,2
1486671867382,20,4,0,2
1486671875364,20,4,0,2
1486671888371,20,4,0,2
1486671896824,20,4,0,2
1486671906491,20,4,0,2
1486671914826,20,4,0,2
1486671923715,20,4,0,2
1486671966034,20,4,0,2
1486671973322,20,4,0,2
1486671973329,20,4,0,2
1486672096486,20,4,0,2
1486672109816,20,4,0,2
1486672109824,20,4,0,2
1486672118137,20,4,0,2
1486672132424,20,4,0,2
1486672132429,20,4,0,2
1486672138922,20,4,0,2
1486672152417,20,4,0,2
1486672152421,20,4,0,2
1486672184911,20,4,0,2
1486672213442,20,4,0,2
1486672329111,20,4,0,2
1486672343025,20,4,0,2
1486672393638,20,4,0,2
1486672407006,20,4,0,2
1486672429174,20,4,0,2
1486672471127,20,4,0,2
1486672522483,20,4,0,2
1486672522500,20,4,0,2
1486672622347,20,4,0,2
1486672622355,20,4,0,2
1486672622362,20,4,0,2
1486672622366,20,4,0,2
1486672622371,20,4,0,2
1486672631137,20,4,0,2
1486672631146,20,4,0,2
1486672631153,20,4,0,2
1486672631164,20,4,0,2
1486672862361,20,4,0,2
1486672862368,20,4,0,2
1486672931214,20,4,0,2
1486672931229,20,4,0,2
1486673050187,20,4,0,2
1486673050197,20,4,0,2
1486673212505,20,4,0,2
1486673212590,20,4,0,2
1486673228626,20,4,0,2
1486673228645,20,4,0,2
1486673228710,20,4,0,2
1486673228800,20,4,0,2
1486673512582,20,4,0,2
1486673512599,20,4,0,2
1486673647126,20,4,0,2
1486673647133,20,4,0,2
1486673812629,20,4,0,2
1486673812636,20,4,0,2
1486673947639,20,4,0,2
1486673947644,20,4,0,2
1487275249757,20,4,0,2
1487275249770,20,4,0,2
1487275452058,20,4,0,2
1487275452063,20,4,0,2
1487275911890,20,4,0,2
1487275911966,20,4,0,2
1487275934173,20,4,0,2
1487275934178,20,4,0,2
1487276212034,20,4,0,2
1487276212040,20,4,0,2
1487276349309,20,4,0,2
1487276349321,20,4,0,2
1487276512106,20,4,0,2
1487276512113,20,4,0,2
1487276607217,20,4,0,2
1487276607225,20,4,0,2
1487276607370,20,4,0,2
1487276607378,20,4,0,2
1487276812175,20,4,0,2
1487276812180,20,4,0,2
1487276890955,20,4,0,2
1487276890960,20,4,0,2
1486672473309,20,4,1,2
1486672547709,20,4,1,2
1486672547716,20,4,1,2
1486672550164,20,4,1,2
1486672550168,20,4,1,2
1486671610060,20,4,2,2
1486671612672,20,4,2,2
1486671623833,20,4,2,2
1486671941173,20,4,2,2
1486671942784,20,4,2,2
1486671950094,20,4,2,2
1486671952102,20,4,2,2
1486671958105,20,4,2,2
1486069256590,21,4,0,1
1486069256595,21,4,0,1
1486069278421,21,4,0,1
1486069278428,21,4,0,1
1486069302970,21,4,0,1
1486069302976,21,4,0,1
1486069856649,21,4,0,1
1486069856656,21,4,0,1
1486069953329,21,4,0,1
1486069953336,21,4,0,1
1486069953342,21,4,0,1
1486069953346,21,4,0,1
1486069953351,21,4,0,1
1486069953355,21,4,0,1
1486069953371,21,4,0,1
1486069953376,21,4,0,1
1486675894281,21,4,0,2
1486675894856,21,4,0,2
1486675894956,21,4,0,2
1486675895126,21,4,0,2
1487281319722,21,4,0,2
1487281319733,21,4,0,2
1487281497025,21,4,0,2
1487281497033,21,4,0,2
1487281797571,21,4,0,1
1487281797577,21,4,0,1
1487281919863,21,4,0,1
1487281919871,21,4,0,1
1487282098067,21,4,0,1
1487282098079,21,4,0,1
1487282219939,21,4,0,1
1487282219945,21,4,0,1
1487282398577,21,4,0,1
1487282398584,21,4,0,1
1486072818848,22,4,0,1
1486072832250,22,4,0,1
1486072832255,22,4,0,1
1486072904163,22,4,0,1
1486072917630,22,4,0,1
1486072917636,22,4,0,1
1486072939901,22,4,0,1
1486072993180,22,4,0,1
1486073006400,22,4,0,1
1486073006404,22,4,0,1
1486073019656,22,4,0,1
1486073089635,22,4,0,1
1486073089640,22,4,0,1
1486073263025,22,4,0,1
1486073287020,22,4,0,1
1486073287025,22,4,0,1
1486073306595,22,4,0,1
1486074227491,22,4,0,1
1486074227508,22,4,0,1
1486074227516,22,4,0,1
1486074227522,22,4,0,1
1486074466072,22,4,0,1
1486074466104,22,4,0,1
1486074863309,22,4,0,1
1486074863317,22,4,0,1
1486074876062,22,4,0,1
1486074876068,22,4,0,1
1486075163385,22,4,0,1
1486075163392,22,4,0,1
1486075176612,22,4,0,1
1486075176617,22,4,0,1
1486075463454,22,4,0,1
1486075463462,22,4,0,1
1486075617552,22,4,0,1
1486075617557,22,4,0,1
1486075763522,22,4,0,1
1486075763544,22,4,0,1
1486075847395,22,4,0,1
1486075847401,22,4,0,1
1486677723007,22,4,0,2
1486677723015,22,4,0,2
1486677891388,22,4,0,2
1486677891394,22,4,0,2
1486678843210,22,4,0,2
1486678843215,22,4,0,2
1486679089987,22,4,0,2
1486679089995,22,4,0,2
1486679143268,22,4,0,2
1486679143275,22,4,0,2
1486679148741,22,4,0,2
1486679148748,22,4,0,2
1486679719176,22,4,0,2
1486679719201,22,4,0,2
1486679935546,22,4,0,2
1486679935596,22,4,0,2
1486680019208,22,4,0,2
1486680019214,22,4,0,2
1486680222940,22,4,0,2
1486680223198,22,4,0,2
1486680228141,22,4,0,2
1486680228169,22,4,0,2
1486680319270,22,4,0,2
1486680319286,22,4,0,2
1486680528666,22,4,0,2
1486680528673,22,4,0,2
1486680619321,22,4,0,2
1486680619329,22,4,0,2
1486680829137,22,4,0,2
1486680829154,22,4,0,2
1486680919357,22,4,0,2
1486680919362,22,4,0,2
1486681129570,22,4,0,2
1486681129575,22,4,0,2
1487282519987,22,4,0,1
1487282519994,22,4,0,1
1487282699071,22,4,0,1
1487282699077,22,4,0,1
1487282820050,22,4,0,1
1487282820058,22,4,0,1
1487282999513,22,4,0,1
1487282999544,22,4,0,1
1487283120102,22,4,0,1
1487283120113,22,4,0,1
1487283138851,22,4,0,1
1487283138875,22,4,0,1
1487283139107,22,4,0,1
1487283139111,22,4,0,1
1487283420256,22,4,0,1
1487283420263,22,4,0,1
1487283560166,22,4,0,1
1487283560171,22,4,0,1
1487283720284,22,4,0,1
1487283720296,22,4,0,1
1487283752730,22,4,0,1
1487283752831,22,4,0,1
1487283754124,22,4,0,1
1487283754843,22,4,0,1
1487284062296,22,4,0,1
1487284062305,22,4,0,1
1487284064387,22,4,0,1
1487284064393,22,4,0,1
1487284362305,22,4,0,1
1487284362312,22,4,0,1
1487284364922,22,4,0,1
1487284364925,22,4,0,1
1487284662430,22,4,0,1
1487284662436,22,4,0,1
1487284665381,22,4,0,1
1487284665389,22,4,0,1
1487284962419,22,4,0,1
1487284962432,22,4,0,1
1487285042819,22,4,0,1
1487285042825,22,4,0,1
1487285262479,22,4,0,1
1487285262487,22,4,0,1
1487285343289,22,4,0,1
1487285343295,22,4,0,1
1487285562549,22,4,0,1
1487285562555,22,4,0,1
1487285643769,22,4,0,1
1487285643774,22,4,0,1
1487285862642,22,4,0,1
1487285862648,22,4,0,1
1487285944276,22,4,0,1
1487285944282,22,4,0,1
1486073407279,22,4,1,1
1486073530148,22,4,1,1
1486073674100,22,4,1,1
1486073697160,22,4,1,1
1486073985152,22,4,1,1
1486073174110,22,4,2,1
1486073193159,22,4,2,1
1486073198189,22,4,2,1
1486073203166,22,4,2,1
1486073214143,22,4,2,1
1486073226169,22,4,2,1
1486073226172,22,4,2,1
1486073237121,22,4,2,1
1486073246163,22,4,2,1
1486073251262,22,4,2,1
1486073359186,22,4,2,1
1486073377129,22,4,2,1
1486073379100,22,4,2,1
1486073389130,22,4,2,1
1486073399100,22,4,2,1
1486073416124,22,4,2,1
1486073425134,22,4,2,1
1486073429139,22,4,2,1
1486073436212,22,4,2,1
1486073446122,22,4,2,1
1486073460241,22,4,2,1
1486073462181,22,4,2,1
1486073469106,22,4,2,1
1486073477138,22,4,2,1
1486073478108,22,4,2,1
1486073486148,22,4,2,1
1486073499098,22,4,2,1
1486073508147,22,4,2,1
1486073512114,22,4,2,1
1486073517169,22,4,2,1
1486073541191,22,4,2,1
1486073542169,22,4,2,1
1486073559107,22,4,2,1
1486073570111,22,4,2,1
1486073574184,22,4,2,1
1486073619200,22,4,2,1
1486073629163,22,4,2,1
1486073635204,22,4,2,1
1486073639134,22,4,2,1
1486073649080,22,4,2,1
1486073671163,22,4,2,1
1486073685203,22,4,2,1
1486073713228,22,4,2,1
1486073717206,22,4,2,1
1486073724242,22,4,2,1
1486073731239,22,4,2,1
1486073732205,22,4,2,1
1486073739151,22,4,2,1
1486073745093,22,4,2,1
1486073746092,22,4,2,1
1486073751139,22,4,2,1
1486073762089,22,4,2,1
1486073768130,22,4,2,1
1486073769114,22,4,2,1
1486073774107,22,4,2,1
1486073780064,22,4,2,1
1486073783085,22,4,2,1
1486073787105,22,4,2,1
1486073801191,22,4,2,1
1486073811174,22,4,2,1
1486073819143,22,4,2,1
1486073832079,22,4,2,1
1486073832094,22,4,2,1
1486073844144,22,4,2,1
1486073853134,22,4,2,1
1486073857123,22,4,2,1
1486073861140,22,4,2,1
1486073869216,22,4,2,1
1486073877146,22,4,2,1
1486073877162,22,4,2,1
1486073893190,22,4,2,1
1486073927230,22,4,2,1
